0.649 / 9.97358 V / 12.1205 uA
0.65 / 9.97382 V / 12.0103 uA
0.651 / 9.97406 V / 11.9012 uA
0.652 / 9.97429 V / 11.793 uA
0.653 / 9.97453 V / 11.6858 uA
0.654 / 9.97476 V / 11.5795 uA
0.655 / 9.97499 V / 11.4743 uA
0.656 / 9.97521 V / 11.3699 uA
0.657 / 9.97544 V / 11.2666 uA
0.658 / 9.97566 V / 11.1642 uA
0.659 / 9.97588 V / 11.0627 uA
0.66 / 9.9761 V / 10.9621 uA
0.661 / 9.97632 V / 10.8624 uA
0.662 / 9.97654 V / 10.7637 uA
0.663 / 9.97675 V / 10.6658 uA
0.664 / 9.97696 V / 10.5689 uA
0.665 / 9.97717 V / 10.4728 uA
0.666 / 9.97738 V / 10.3776 uA
0.667 / 9.97758 V / 10.2833 uA
0.668 / 9.97779 V / 10.1898 uA
0.669 / 9.97799 V / 10.0971 uA
0.67 / 9.97819 V / 10.0053 uA
0.671 / 9.97839 V / 9.91438 uA
0.672 / 9.97858 V / 9.82425 uA
0.673 / 9.97878 V / 9.73494 uA
0.674 / 9.97897 V / 9.64644 uA
0.675 / 9.97916 V / 9.55875 uA
0.676 / 9.97935 V / 9.47185 uA
0.677 / 9.97954 V / 9.38574 uA
0.678 / 9.97973 V / 9.30042 uA
0.679 / 9.97991 V / 9.21587 uA
0.68 / 9.98009 V / 9.13209 uA
0.681 / 9.98027 V / 9.04907 uA
0.682 / 9.98045 V / 8.9668 uA
0.683 / 9.98063 V / 8.88529 uA
0.684 / 9.98081 V / 8.80451 uA
0.685 / 9.98098 V / 8.72447 uA
0.686 / 9.98115 V / 8.64516 uA
0.687 / 9.98132 V / 8.56656 uA
0.688 / 9.98149 V / 8.48869 uA
0.689 / 9.98166 V / 8.41152 uA
0.69 / 9.98183 V / 8.33505 uA
0.691 / 9.98199 V / 8.25928 uA
0.692 / 9.98216 V / 8.18419 uA
0.693 / 9.98232 V / 8.10979 uA
0.694 / 9.98248 V / 8.03606 uA
0.695 / 9.98264 V / 7.96301 uA
0.696 / 9.9828 V / 7.89062 uA
0.697 / 9.98295 V / 7.81889 uA
0.698 / 9.98311 V / 7.7478 uA
0.699 / 9.98326 V / 7.67737 uA
0.7 / 9.98342 V / 7.60758 uA
0.701 / 9.98357 V / 7.53842 uA
0.702 / 9.98372 V / 7.46988 uA
0.703 / 9.98386 V / 7.40198 uA
0.704 / 9.98401 V / 7.33469 uA
0.705 / 9.98416 V / 7.26801 uA
0.706 / 9.9843 V / 7.20193 uA
0.707 / 9.98444 V / 7.13646 uA
0.708 / 9.98458 V / 7.07159 uA
0.709 / 9.98472 V / 7.0073 uA
0.71 / 9.98486 V / 6.9436 uA
0.711 / 9.985 V / 6.88047 uA
0.712 / 9.98514 V / 6.81792 uA
0.713 / 9.98527 V / 6.75594 uA
0.714 / 9.98541 V / 6.69452 uA
0.715 / 9.98554 V / 6.63366 uA
0.716 / 9.98567 V / 6.57336 uA
0.717 / 9.9858 V / 6.5136 uA
0.718 / 9.98593 V / 6.45439 uA
0.719 / 9.98606 V / 6.39571 uA
0.72 / 9.98618 V / 6.33757 uA
0.721 / 9.98631 V / 6.27995 uA
0.722 / 9.98643 V / 6.22286 uA
0.723 / 9.98656 V / 6.16629 uA
0.724 / 9.98668 V / 6.11023 uA
0.725 / 9.9868 V / 6.05469 uA
0.726 / 9.98692 V / 5.99964 uA
0.727 / 9.98704 V / 5.9451 uA
0.728 / 9.98716 V / 5.89105 uA
0.729 / 9.98727 V / 5.8375 uA
0.73 / 9.98739 V / 5.78443 uA
0.731 / 9.9875 V / 5.73185 uA
0.732 / 9.98762 V / 5.67974 uA
0.733 / 9.98773 V / 5.6281 uA
0.734 / 9.98784 V / 5.57694 uA
0.735 / 9.98795 V / 5.52624 uA
0.736 / 9.98806 V / 5.476 uA
0.737 / 9.98817 V / 5.42622 uA
0.738 / 9.98828 V / 5.37689 uA
0.739 / 9.98838 V / 5.32801 uA
0.74 / 9.98849 V / 5.27957 uA
0.741 / 9.9886 V / 5.23158 uA
0.742 / 9.9887 V / 5.18402 uA
0.743 / 9.9888 V / 5.13689 uA
0.744 / 9.9889 V / 5.09019 uA
0.745 / 9.989 V / 5.04392 uA
0.746 / 9.9891 V / 4.99806 uA
0.747 / 9.9892 V / 4.95263 uA
0.748 / 9.9893 V / 4.9076 uA
0.749 / 9.9894 V / 4.86299 uA
0.75 / 9.9895 V / 4.81878 uA
0.751 / 9.98959 V / 4.77497 uA
0.752 / 9.98969 V / 4.73156 uA
0.753 / 9.98978 V / 4.68855 uA
0.754 / 9.98987 V / 4.64592 uA
0.755 / 9.98996 V / 4.60369 uA
0.756 / 9.99006 V / 4.56184 uA
0.757 / 9.99015 V / 4.52037 uA
0.758 / 9.99024 V / 4.47927 uA
0.759 / 9.99032 V / 4.43855 uA
0.76 / 9.99041 V / 4.3982 uA
0.761 / 9.9905 V / 4.35822 uA
0.762 / 9.99059 V / 4.3186 uA
0.763 / 9.99067 V / 4.27934 uA
0.764 / 9.99076 V / 4.24043 uA
0.765 / 9.99084 V / 4.20188 uA
0.766 / 9.99092 V / 4.16369 uA
0.767 / 9.99101 V / 4.12583 uA
0.768 / 9.99109 V / 4.08833 uA
0.769 / 9.99117 V / 4.05116 uA
0.77 / 9.99125 V / 4.01433 uA
0.771 / 9.99133 V / 3.97784 uA
0.772 / 9.99141 V / 3.94167 uA
0.773 / 9.99149 V / 3.90584 uA
0.774 / 9.99156 V / 3.87033 uA
0.775 / 9.99164 V / 3.83515 uA
0.776 / 9.99172 V / 3.80028 uA
0.777 / 9.99179 V / 3.76574 uA
0.778 / 9.99187 V / 3.7315 uA
0.779 / 9.99194 V / 3.69758 uA
0.78 / 9.99201 V / 3.66396 uA
0.781 / 9.99209 V / 3.63066 uA
0.782 / 9.99216 V / 3.59765 uA
0.783 / 9.99223 V / 3.56494 uA
0.784 / 9.9923 V / 3.53254 uA
0.785 / 9.99237 V / 3.50042 uA
0.786 / 9.99244 V / 3.4686 uA
0.787 / 9.99251 V / 3.43707 uA
0.788 / 9.99258 V / 3.40582 uA
0.789 / 9.99264 V / 3.37486 uA
0.79 / 9.99271 V / 3.34418 uA
0.791 / 9.99278 V / 3.31378 uA
0.792 / 9.99284 V / 3.28365 uA
0.793 / 9.99291 V / 3.2538 uA
0.794 / 9.99297 V / 3.22422 uA
0.795 / 9.99304 V / 3.19491 uA
0.796 / 9.9931 V / 3.16586 uA
0.797 / 9.99316 V / 3.13708 uA
0.798 / 9.99322 V / 3.10856 uA
0.799 / 9.99328 V / 3.08031 uA
0.8 / 9.99335 V / 3.0523 uA
0.801 / 9.99341 V / 3.02455 uA
0.802 / 9.99347 V / 2.99706 uA
0.803 / 9.99353 V / 2.96981 uA
0.804 / 9.99358 V / 2.94281 uA
0.805 / 9.99364 V / 2.91606 uA
0.806 / 9.9937 V / 2.88955 uA
0.807 / 9.99376 V / 2.86328 uA
0.808 / 9.99381 V / 2.83725 uA
0.809 / 9.99387 V / 2.81146 uA
0.81 / 9.99393 V / 2.7859 uA
0.811 / 9.99398 V / 2.76057 uA
0.812 / 9.99404 V / 2.73548 uA
0.813 / 9.99409 V / 2.71061 uA
0.814 / 9.99414 V / 2.68597 uA
0.815 / 9.9942 V / 2.66155 uA
0.816 / 9.99425 V / 2.63735 uA
0.817 / 9.9943 V / 2.61338 uA
0.818 / 9.99435 V / 2.58962 uA
0.819 / 9.99441 V / 2.56608 uA
0.82 / 9.99446 V / 2.54275 uA
0.821 / 9.99451 V / 2.51963 uA
0.822 / 9.99456 V / 2.49673 uA
0.823 / 9.99461 V / 2.47403 uA
0.824 / 9.99466 V / 2.45154 uA
0.825 / 9.9947 V / 2.42925 uA
0.826 / 9.99475 V / 2.40717 uA
0.827 / 9.9948 V / 2.38529 uA
0.828 / 9.99485 V / 2.3636 uA
0.829 / 9.99489 V / 2.34211 uA
0.83 / 9.99494 V / 2.32082 uA
0.831 / 9.99499 V / 2.29972 uA
0.832 / 9.99503 V / 2.27882 uA
0.833 / 9.99508 V / 2.2581 uA
0.834 / 9.99512 V / 2.23757 uA
0.835 / 9.99517 V / 2.21723 uA
0.836 / 9.99521 V / 2.19707 uA
0.837 / 9.99525 V / 2.1771 uA
0.838 / 9.9953 V / 2.15731 uA
0.839 / 9.99534 V / 2.1377 uA
0.84 / 9.99538 V / 2.11826 uA
0.841 / 9.99542 V / 2.09901 uA
0.842 / 9.99547 V / 2.07993 uA
0.843 / 9.99551 V / 2.06102 uA
0.844 / 9.99555 V / 2.04228 uA
0.845 / 9.99559 V / 2.02371 uA
0.846 / 9.99563 V / 2.00532 uA
0.847 / 9.99567 V / 1.98709 uA
0.848 / 9.99571 V / 1.96902 uA
0.849 / 9.99575 V / 1.95112 uA
0.85 / 9.99579 V / 1.93338 uA
0.851 / 9.99582 V / 1.91581 uA
0.852 / 9.99586 V / 1.89839 uA
0.853 / 9.9959 V / 1.88113 uA
0.854 / 9.99594 V / 1.86403 uA
0.855 / 9.99597 V / 1.84709 uA
0.856 / 9.99601 V / 1.83029 uA
0.857 / 9.99605 V / 1.81366 uA
0.858 / 9.99608 V / 1.79717 uA
0.859 / 9.99612 V / 1.78083 uA
0.86 / 9.99615 V / 1.76464 uA
0.861 / 9.99619 V / 1.7486 uA
0.862 / 9.99622 V / 1.7327 uA
0.863 / 9.99626 V / 1.71695 uA
0.864 / 9.99629 V / 1.70134 uA
0.865 / 9.99632 V / 1.68588 uA
0.866 / 9.99636 V / 1.67055 uA
0.867 / 9.99639 V / 1.65536 uA
0.868 / 9.99642 V / 1.64031 uA
0.869 / 9.99646 V / 1.6254 uA
0.87 / 9.99649 V / 1.61063 uA
0.871 / 9.99652 V / 1.59598 uA
0.872 / 9.99655 V / 1.58147 uA
0.873 / 9.99658 V / 1.5671 uA
0.874 / 9.99661 V / 1.55285 uA
0.875 / 9.99665 V / 1.53873 uA
0.876 / 9.99668 V / 1.52475 uA
0.877 / 9.99671 V / 1.51088 uA
0.878 / 9.99674 V / 1.49715 uA
0.879 / 9.99677 V / 1.48354 uA
0.88 / 9.9968 V / 1.47005 uA
0.881 / 9.99682 V / 1.45669 uA
0.882 / 9.99685 V / 1.44344 uA
0.883 / 9.99688 V / 1.43032 uA
0.884 / 9.99691 V / 1.41732 uA
0.885 / 9.99694 V / 1.40443 uA
0.886 / 9.99697 V / 1.39167 uA
0.887 / 9.99699 V / 1.37902 uA
0.888 / 9.99702 V / 1.36648 uA
0.889 / 9.99705 V / 1.35406 uA
0.89 / 9.99707 V / 1.34175 uA
0.891 / 9.9971 V / 1.32955 uA
0.892 / 9.99713 V / 1.31746 uA
0.893 / 9.99715 V / 1.30549 uA
0.894 / 9.99718 V / 1.29362 uA
0.895 / 9.99721 V / 1.28186 uA
0.896 / 9.99723 V / 1.2702 uA
0.897 / 9.99726 V / 1.25866 uA
0.898 / 9.99728 V / 1.24721 uA
0.899 / 9.99731 V / 1.23588 uA
0.9 / 9.99733 V / 1.22464 uA
0.901 / 9.99735 V / 1.21351 uA
0.902 / 9.99738 V / 1.20248 uA
0.903 / 9.9974 V / 1.19154 uA
0.904 / 9.99743 V / 1.18071 uA
0.905 / 9.99745 V / 1.16998 uA
0.906 / 9.99747 V / 1.15934 uA
0.907 / 9.9975 V / 1.1488 uA
0.908 / 9.99752 V / 1.13836 uA
0.909 / 9.99754 V / 1.12801 uA
0.91 / 9.99756 V / 1.11776 uA
0.911 / 9.99759 V / 1.10759 uA
0.912 / 9.99761 V / 1.09753 uA
0.913 / 9.99763 V / 1.08755 uA
0.914 / 9.99765 V / 1.07766 uA
0.915 / 9.99767 V / 1.06786 uA
0.916 / 9.99769 V / 1.05816 uA
0.917 / 9.99771 V / 1.04854 uA
0.918 / 9.99773 V / 1.039 uA
0.919 / 9.99776 V / 1.02956 uA
0.92 / 9.99778 V / 1.0202 uA
0.921 / 9.9978 V / 1.01092 uA
0.922 / 9.99782 V / 1.00173 uA
0.923 / 9.99784 V / 992.628 nA
0.924 / 9.99786 V / 983.604 nA
0.925 / 9.99788 V / 974.662 nA
0.926 / 9.99789 V / 965.802 nA
0.927 / 9.99791 V / 957.022 nA
0.928 / 9.99793 V / 948.321 nA
0.929 / 9.99795 V / 939.7 nA
0.93 / 9.99797 V / 931.158 nA
0.931 / 9.99799 V / 922.693 nA
0.932 / 9.99801 V / 914.304 nA
0.933 / 9.99802 V / 905.993 nA
0.934 / 9.99804 V / 897.756 nA
0.935 / 9.99806 V / 889.595 nA
0.936 / 9.99808 V / 881.508 nA
0.937 / 9.9981 V / 873.494 nA
0.938 / 9.99811 V / 865.553 nA
0.939 / 9.99813 V / 857.684 nA
0.94 / 9.99815 V / 849.887 nA
0.941 / 9.99816 V / 842.161 nA
0.942 / 9.99818 V / 834.505 nA
0.943 / 9.9982 V / 826.919 nA
0.944 / 9.99821 V / 819.401 nA
0.945 / 9.99823 V / 811.952 nA
0.946 / 9.99825 V / 804.571 nA
0.947 / 9.99826 V / 797.256 nA
0.948 / 9.99828 V / 790.009 nA
0.949 / 9.99829 V / 782.827 nA
0.95 / 9.99831 V / 775.71 nA
0.951 / 9.99832 V / 768.658 nA
0.952 / 9.99834 V / 761.67 nA
0.953 / 9.99835 V / 754.746 nA
0.954 / 9.99837 V / 747.885 nA
0.955 / 9.99838 V / 741.086 nA
0.956 / 9.9984 V / 734.349 nA
0.957 / 9.99841 V / 727.673 nA
0.958 / 9.99843 V / 721.058 nA
0.959 / 9.99844 V / 714.503 nA
0.96 / 9.99846 V / 708.007 nA
0.961 / 9.99847 V / 701.571 nA
0.962 / 9.99848 V / 695.193 nA
0.963 / 9.9985 V / 688.873 nA
0.964 / 9.99851 V / 682.61 nA
0.965 / 9.99853 V / 676.405 nA
0.966 / 9.99854 V / 670.256 nA
0.967 / 9.99855 V / 664.162 nA
0.968 / 9.99857 V / 658.125 nA
0.969 / 9.99858 V / 652.142 nA
0.97 / 9.99859 V / 646.213 nA
0.971 / 9.9986 V / 640.338 nA
0.972 / 9.99862 V / 634.517 nA
0.973 / 9.99863 V / 628.749 nA
0.974 / 9.99864 V / 623.033 nA
0.975 / 9.99865 V / 617.369 nA
0.976 / 9.99867 V / 611.757 nA
0.977 / 9.99868 V / 606.195 nA
0.978 / 9.99869 V / 600.684 nA
0.979 / 9.9987 V / 595.223 nA
0.98 / 9.99871 V / 589.812 nA
0.981 / 9.99873 V / 584.45 nA
0.982 / 9.99874 V / 579.137 nA
0.983 / 9.99875 V / 573.872 nA
0.984 / 9.99876 V / 568.655 nA
0.985 / 9.99877 V / 563.486 nA
0.986 / 9.99878 V / 558.363 nA
0.987 / 9.99879 V / 553.287 nA
0.988 / 9.9988 V / 548.257 nA
0.989 / 9.99882 V / 543.273 nA
0.99 / 9.99883 V / 538.334 nA
0.991 / 9.99884 V / 533.44 nA
0.992 / 9.99885 V / 528.591 nA
0.993 / 9.99886 V / 523.785 nA
0.994 / 9.99887 V / 519.024 nA
0.995 / 9.99888 V / 514.305 nA
0.996 / 9.99889 V / 509.63 nA
0.997 / 9.9989 V / 504.997 nA
0.998 / 9.99891 V / 500.406 nA
0.999 / 9.99892 V / 495.857 nA
